Account length,Area code,International plan,Number vmail messages,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charge,State,Voice mail plan
98,408,0,0,129,202.6,113,172.3,94,12.5,7,1,1,48.65,OH,No
130,415,0,0,95,256.1,97,262.9,103,11.7,3,3,0,51.42999999999999,IL,No
136,408,1,0,122,214.7,114,150.9,105,11.8,7,1,0,55.3,FL,No
47,415,0,0,116,188.2,85,247.0,73,12.3,4,3,0,45.72,MA,No
189,415,0,0,106,236.7,123,179.1,120,11.3,5,3,0,58.58,OK,No
107,415,0,0,79,162.6,124,150.0,138,12.1,6,1,0,43.8,KY,No
91,415,0,0,165,168.3,121,239.9,81,11.7,4,5,1,43.72,MI,No
159,415,0,0,105,246.1,147,242.0,106,10.4,5,1,1,55.88,NE,No
11,408,0,24,98,230.2,111,283.7,87,10.0,3,2,0,44.63,VA,Yes
167,415,0,0,85,243.2,135,229.2,95,9.9,5,1,0,51.63,NY,No
111,408,0,0,75,122.8,106,229.5,94,12.8,9,2,0,38.09,MT,No
99,408,0,19,103,223.0,86,182.3,112,7.3,4,2,0,35.84,VT,Yes
159,415,0,19,78,194.5,71,225.6,101,16.9,3,0,0,52.39,KS,Yes
114,415,1,31,104,224.2,92,116.3,91,12.3,10,2,0,52.05,VA,Yes
71,415,0,0,103,138.5,79,164.8,98,9.0,2,2,0,31.76,AL,No
122,415,0,0,62,180.8,89,251.6,58,12.7,2,1,0,24.77,PA,No
100,408,0,25,94,141.4,112,189.8,109,13.0,5,1,0,57.45,AL,Yes
83,415,0,37,109,210.5,101,179.7,102,11.8,4,1,0,34.43,WV,Yes
64,408,0,0,73,164.9,101,216.0,125,12.3,2,5,1,42.52,NV,No
105,408,0,0,84,256.4,138,117.1,91,9.0,3,1,0,59.27,TN,No
144,415,0,33,87,197.6,118,209.2,97,12.2,3,2,0,62.86000000000001,ID,Yes
106,415,1,26,111,215.2,90,254.0,133,14.4,7,1,1,68.13000000000001,WY,Yes
19,510,0,34,97,224.2,97,260.9,135,11.3,1,1,0,48.73,TX,Yes
46,408,0,0,81,223.7,113,173.1,77,13.6,6,1,0,46.38,MA,No
127,510,0,0,108,188.4,124,172.7,113,11.7,3,2,0,56.6,IL,No
9,415,0,39,108,169.2,115,189.7,117,10.1,3,1,0,53.51,LA,Yes
157,415,0,0,74,213.4,96,196.8,81,7.9,6,1,0,53.59,CO,No
105,415,0,0,71,240.1,83,147.7,114,5.3,4,6,1,39.93,UT,No
105,415,0,29,113,275.4,100,246.1,105,10.0,5,0,0,56.61,MI,Yes
155,408,0,0,30,144.3,125,135.3,106,10.8,1,2,0,52.03,NH,No
31,415,0,0,129,152.8,105,162.9,92,5.1,2,0,0,44.510000000000005,ID,No
161,415,0,0,117,219.4,87,224.7,68,4.0,5,1,0,45.5,WA,No
95,408,0,32,123,165.2,82,194.3,57,10.6,5,0,0,61.47,MN,Yes
122,415,0,0,110,91.7,84,211.7,103,9.7,7,3,0,39.92,NY,No
37,415,1,0,76,147.4,89,235.8,113,9.6,8,2,0,33.239999999999995,MD,No
132,415,0,0,106,128.3,94,162.1,119,11.6,4,5,1,46.9,GA,No
119,408,0,24,94,138.7,52,139.3,85,11.3,4,0,0,51.76,HI,Yes
16,408,0,0,89,172.8,85,94.1,102,8.8,4,1,0,52.69,AL,No
99,408,0,0,105,207.2,101,136.0,117,5.6,5,1,0,35.34,CT,No
76,408,0,26,110,205.2,87,134.6,140,8.1,2,1,0,56.11,CO,Yes
167,415,0,0,120,211.3,96,168.3,97,11.1,4,4,1,43.33,KS,No
129,415,0,0,117,217.1,129,81.6,100,11.8,7,1,0,50.27,NJ,No
116,408,0,0,123,176.6,113,212.6,102,7.8,5,1,0,42.01,FL,No
60,415,1,0,110,206.7,93,203.8,119,11.1,6,1,0,51.68,CA,No
128,415,0,0,122,245.9,123,161.1,95,6.4,7,0,0,40.18999999999999,KS,No
47,408,0,28,70,154.8,106,166.7,105,10.6,2,0,0,35.09,TX,Yes
40,510,1,0,55,179.1,108,281.9,89,8.2,9,3,0,46.45,MN,No
173,510,0,0,78,142.6,91,102.0,63,10.9,2,0,0,44.38999999999999,AK,No
157,510,0,30,107,243.2,108,322.2,114,7.1,5,1,0,55.620000000000005,OR,Yes
66,408,0,32,117,129.8,90,132.3,113,12.0,3,2,0,46.2,MS,Yes
50,415,1,26,94,289.4,78,174.9,109,8.0,3,0,0,78.97,VT,Yes
72,415,0,0,106,167.2,136,214.2,106,12.2,3,3,0,37.59,UT,No
130,510,0,0,95,205.9,106,233.7,75,12.9,1,1,0,47.16,KS,No
143,408,0,0,101,213.4,89,237.9,61,7.6,11,1,0,46.63,NV,No
89,510,1,0,108,213.0,90,181.7,108,5.4,5,1,0,40.92,DE,No
108,415,0,0,104,224.2,92,140.1,57,15.2,2,0,0,57.04,IN,No
32,408,0,0,88,180.8,132,132.5,102,12.8,3,1,0,45.67,TX,No
166,415,0,0,81,167.7,110,132.0,124,9.2,5,2,0,51.31,MA,No
109,408,0,0,113,218.5,122,266.0,88,10.9,5,1,0,59.28,VT,No
72,408,0,39,98,271.2,115,167.1,83,5.8,7,1,0,40.4,CA,Yes
134,415,0,32,78,102.2,111,174.0,83,8.6,2,0,0,47.87,IA,Yes
13,415,0,0,89,194.4,90,186.5,104,9.7,2,4,0,51.98,NH,No
90,415,0,0,108,189.3,63,271.8,124,14.1,4,3,0,39.14,GA,No
111,415,0,36,54,238.8,109,108.8,92,11.2,2,3,0,51.57,WI,Yes
101,408,0,23,101,157.0,80,129.1,100,7.3,14,1,0,59.89,CO,Yes
72,415,0,0,92,195.7,110,184.8,124,13.1,4,0,0,55.49999999999999,SC,No
67,510,0,35,89,148.2,102,274.0,136,7.5,6,1,0,56.35,MI,Yes
172,408,0,0,108,178.4,125,153.2,98,14.4,2,3,1,67.86,MD,No
154,510,0,32,82,165.3,134,205.0,74,9.0,1,2,0,49.17,IN,Yes
69,510,0,0,122,242.1,81,215.8,80,9.7,3,2,0,56.21,ME,No
123,415,0,0,92,217.0,102,214.8,104,9.8,7,3,0,56.96999999999999,DC,No
130,415,0,12,92,228.9,102,195.1,101,8.7,5,0,0,45.93,TN,Yes
142,415,0,26,94,239.5,126,254.3,109,5.9,9,2,0,59.440000000000005,FL,Yes
29,415,0,0,122,145.0,75,281.8,92,9.3,2,1,0,41.6,WA,No
87,408,0,28,106,223.5,147,175.4,69,11.2,5,0,0,46.42,HI,Yes
149,415,0,0,56,56.0,116,163.3,104,8.9,8,0,0,33.68,NE,No
146,408,1,0,63,208.4,112,177.6,98,9.2,3,2,0,47.41,TN,No
88,415,1,0,98,251.8,79,285.9,76,7.2,2,4,1,63.31,MD,No
119,415,1,15,95,209.5,110,82.3,107,8.7,5,5,1,47.36,NM,Yes
48,510,0,0,63,165.9,89,205.7,71,13.2,2,1,0,49.690000000000005,VT,No
135,415,0,0,97,235.3,118,174.4,126,11.0,3,1,0,56.09,OR,No
100,510,0,0,117,130.0,95,134.3,125,6.9,2,1,0,55.040000000000006,IN,No
98,415,0,0,80,213.6,104,291.8,89,11.9,3,4,0,58.970000000000006,MO,No
75,510,0,26,86,213.9,118,132.6,99,13.4,3,2,0,41.95,FL,Yes
180,415,0,33,78,232.9,79,206.9,121,7.6,4,1,0,61.25999999999999,DC,Yes
100,415,0,25,90,257.9,92,180.2,157,11.6,4,1,0,61.75000000000001,VT,Yes
119,415,0,35,92,220.8,134,249.5,93,8.0,5,2,0,57.83999999999999,OH,Yes
86,415,0,0,96,221.1,63,349.7,75,12.6,3,0,0,36.38999999999999,MO,No
155,408,0,39,106,205.1,101,263.7,90,5.1,7,1,0,49.970000000000006,LA,Yes
78,415,1,0,141,265.3,101,152.4,77,9.5,2,1,1,65.38,IL,No
153,415,0,0,90,195.3,121,182.7,108,8.5,3,1,0,51.85,NJ,No
92,510,0,25,112,206.0,111,180.6,118,9.7,4,0,0,42.91,IA,Yes
13,510,0,25,65,172.7,96,104.5,128,11.3,5,2,0,47.75,WA,Yes
154,415,0,0,93,205.4,119,205.7,121,10.2,3,3,0,52.75,NE,No
144,510,1,35,127,219.6,93,255.8,90,12.8,3,0,0,51.85,CT,Yes
48,408,0,0,67,180.2,108,159.0,110,7.9,2,1,0,64.23,WV,No
94,408,0,0,85,241.1,114,207.8,94,7.9,1,1,0,52.2,ND,No
139,415,0,0,132,249.7,86,170.3,128,12.6,8,1,0,52.67,UT,No
126,415,0,0,102,168.7,99,223.5,100,11.8,4,1,0,56.41,MS,No
122,415,0,0,88,235.8,109,228.6,119,9.5,3,2,0,40.95,MN,No
139,510,0,0,140,157.8,89,192.5,89,11.3,6,1,0,54.08,NH,No
95,415,0,0,84,211.4,108,103.7,127,5.9,6,3,0,43.55,LA,No
80,408,0,31,92,238.3,74,150.7,84,10.7,4,4,0,51.44,ME,Yes
131,415,0,28,87,227.2,138,239.9,92,7.6,3,3,0,63.78999999999999,KS,Yes
36,510,0,0,83,213.1,103,198.0,119,10.9,5,1,0,51.41,KS,No
180,510,0,0,96,224.9,64,170.8,118,15.7,5,2,0,46.99,NV,No
25,415,0,0,98,202.3,109,195.9,100,12.6,5,2,0,43.43,MT,No
113,415,0,0,93,240.1,85,156.7,123,4.9,5,3,0,58.43,MT,No
88,415,0,31,91,213.2,120,207.8,104,11.4,4,1,0,52.07,ID,Yes
120,415,0,0,97,168.3,113,120.5,93,9.3,9,1,0,47.15,AK,No
74,415,0,0,84,140.2,104,90.9,81,11.4,3,1,0,33.09,UT,No
109,510,0,0,101,240.2,82,119.0,112,11.4,4,2,0,52.52,AR,No
162,510,0,33,139,183.2,78,127.4,106,12.3,6,0,0,50.26,LA,Yes
124,510,0,37,109,204.2,79,231.5,87,8.9,4,1,0,47.16,KS,Yes
177,408,0,0,77,257.5,109,210.5,66,7.5,5,2,0,38.35,OR,No
91,510,0,0,71,230.1,116,232.1,110,10.6,2,1,0,59.46,WI,No
105,408,0,0,98,226.2,110,178.8,60,8.8,5,0,1,67.66,CO,No
24,510,0,0,91,183.9,77,184.3,109,15.3,6,0,1,61.07000000000001,KS,No
48,510,0,0,71,48.1,78,116.3,80,8.9,3,0,0,28.28,IL,No
86,408,0,0,115,168.8,112,154.6,95,9.8,7,2,0,38.47,IA,No
163,510,0,0,56,215.7,79,152.7,84,10.6,2,4,0,51.56999999999999,AZ,No
91,510,0,0,109,255.1,142,82.4,73,10.1,4,0,0,51.44,NE,No
56,510,0,0,79,161.8,87,167.7,115,11.7,5,3,0,42.56,ID,No
147,415,1,24,118,208.5,116,352.5,111,8.1,4,3,0,57.29,OH,Yes
64,415,0,0,116,192.4,94,166.5,98,10.1,3,2,0,47.63999999999999,TX,No
108,510,0,34,83,171.8,117,259.8,76,9.6,3,4,1,44.75,TN,Yes
159,510,0,0,107,195.5,91,213.3,120,16.5,7,5,0,54.88,OK,No
136,510,1,0,90,230.1,104,143.6,82,9.1,10,3,0,65.67999999999999,ND,No
116,415,0,35,122,212.7,119,193.8,103,11.0,2,1,0,52.13,MT,Yes
45,408,0,38,92,254.2,108,261.8,85,7.7,2,1,0,57.15,NC,Yes
122,415,0,0,120,231.4,128,188.1,127,11.2,5,2,0,46.510000000000005,MN,No
138,415,0,0,83,189.9,97,232.2,102,9.0,3,5,0,51.6,MN,No
132,415,0,0,66,214.0,108,239.5,94,8.8,5,1,0,40.56,MA,No
101,415,1,0,108,186.6,98,223.0,100,11.6,8,0,0,51.92,PA,No
58,510,0,0,105,231.4,108,180.9,120,7.8,4,2,0,63.11,GA,No
81,415,0,0,132,129.3,91,186.4,109,5.2,4,1,0,37.11,NV,No
87,415,0,0,105,169.9,102,244.9,106,9.9,10,3,0,45.86,TX,No
116,510,0,0,93,184.5,111,168.2,91,8.8,3,2,0,57.04,ME,No
85,415,1,0,97,211.7,115,210.1,133,8.3,4,4,0,53.75000000000001,RI,No
62,510,0,33,84,201.0,136,286.7,103,11.1,3,2,1,51.78,MN,Yes
90,415,0,0,121,290.3,73,236.9,89,10.8,3,0,0,40.54,NH,No
98,415,0,0,65,185.0,109,219.5,104,6.0,3,2,0,45.03,TN,No
73,415,0,0,115,199.2,97,120.2,113,18.0,5,1,0,52.78,UT,No
107,510,1,0,83,247.8,84,245.4,93,11.2,7,2,0,57.13,RI,No
55,408,0,20,95,118.6,113,250.2,102,12.5,4,2,0,45.64,NH,Yes
76,415,0,22,107,168.7,136,23.2,102,9.5,4,3,0,44.13,AK,Yes
30,510,0,0,76,240.7,112,197.1,134,7.1,4,3,0,47.03,NC,No
157,415,0,0,105,119.3,127,165.1,113,11.5,7,4,0,50.77,AZ,No
40,408,0,31,69,134.5,81,120.3,104,7.5,5,1,1,51.66,MA,Yes
72,408,0,0,79,162.3,103,162.9,80,10.5,4,1,0,41.63,TN,No
95,415,0,39,130,213.4,111,195.6,97,10.1,5,1,0,65.21000000000001,WY,Yes
42,415,0,0,127,164.1,45,157.7,128,9.0,3,0,0,42.8,IA,No
86,415,0,0,112,255.3,81,228.1,97,5.4,7,1,0,51.41,IN,No
131,415,0,0,115,260.5,102,144.2,96,10.8,7,0,0,61.07,NJ,No
55,510,0,45,114,208.4,94,141.6,114,11.0,5,4,1,42.870000000000005,FL,Yes
74,415,0,0,102,292.0,105,183.3,80,8.7,6,0,0,54.830000000000005,MT,No
81,408,1,37,76,264.2,125,271.3,120,7.9,3,1,0,64.9,ND,Yes
81,408,0,0,102,217.6,112,220.2,68,13.2,2,4,0,50.31,MI,No
28,415,0,0,48,125.8,112,261.6,122,8.3,2,6,1,33.620000000000005,MT,No
111,510,0,0,62,201.0,124,150.4,138,11.2,2,0,0,50.1,AL,No
3,510,0,27,116,244.0,78,281.1,93,11.4,2,2,0,35.28,NV,Yes
51,415,0,0,129,336.0,104,192.8,128,9.6,1,1,1,70.2,MI,No
68,415,0,24,118,277.9,116,174.7,71,14.7,7,1,0,57.510000000000005,FL,Yes
163,408,0,0,77,269.5,108,167.3,82,9.6,7,0,1,67.61,NY,No
87,510,0,0,90,262.6,68,245.7,69,13.1,5,2,0,45.48,KS,No
58,510,0,0,95,209.6,108,260.9,78,13.9,1,0,1,40.64,NC,No
109,408,0,0,138,154.0,109,209.7,118,11.5,4,0,0,43.84,MN,No
111,415,0,0,107,214.1,99,289.6,95,10.4,6,4,0,60.010000000000005,RI,No
144,415,0,0,96,124.2,93,95.6,75,15.0,4,2,0,38.34,UT,No
135,415,0,0,66,251.3,116,200.1,112,8.4,2,5,1,68.48,OR,No
109,415,0,46,123,233.7,84,163.9,99,9.0,3,4,0,59.27,SC,Yes
107,415,0,14,132,199.8,91,194.7,74,7.5,8,1,0,38.44,IL,Yes
149,408,0,0,108,136.8,96,154.7,87,7.7,3,2,0,47.08,OH,No
56,510,0,0,95,188.0,116,142.0,133,4.4,4,1,0,60.21,MA,No
129,408,0,0,99,240.7,62,254.8,123,10.5,4,0,0,39.96000000000001,OR,No
92,408,0,0,118,211.5,95,169.0,116,9.1,3,0,0,62.84,CA,No
67,415,0,30,107,233.0,104,297.0,93,14.5,5,1,0,45.760000000000005,WV,Yes
120,415,0,0,106,267.6,98,111.5,80,9.3,7,0,0,62.88,VT,No
166,415,0,0,106,177.8,118,206.1,102,12.4,9,1,0,55.98,ID,No
66,408,0,0,76,262.0,111,184.6,125,9.2,5,1,0,39.63999999999999,OR,No
76,408,0,0,61,161.7,127,175.9,97,8.4,3,0,0,50.620000000000005,GA,No
79,415,0,0,110,234.9,121,229.6,157,8.8,3,2,0,58.66,ME,No
98,415,0,31,112,220.7,100,236.3,121,12.9,4,2,0,53.11,HI,Yes
141,510,0,22,123,328.7,98,160.5,89,7.8,6,1,0,66.67,AZ,Yes
49,415,0,0,90,207.8,117,205.0,98,14.0,2,2,1,66.71000000000001,UT,No
46,510,0,0,111,175.1,83,210.6,84,10.2,2,3,0,51.49,IA,No
137,415,0,0,130,137.8,83,224.0,61,7.3,4,3,0,33.230000000000004,CT,No
171,408,0,0,69,230.0,112,136.0,111,9.6,5,1,1,68.13000000000001,WA,No
10,415,0,0,127,153.1,125,227.4,80,12.9,4,1,0,54.26,VA,No
88,510,0,0,78,262.6,114,212.5,110,8.8,2,3,0,35.220000000000006,CO,No
89,415,0,0,92,249.1,126,136.0,73,10.8,2,2,0,48.08,LA,No
82,415,0,0,81,184.4,117,255.8,83,10.6,5,3,1,50.69,TX,No
139,510,0,0,135,186.0,146,153.0,92,9.8,1,3,0,51.78,SD,No
87,415,0,0,119,205.0,107,170.6,114,13.8,4,0,0,50.33,VA,No
137,415,1,0,123,161.3,115,260.7,98,11.4,3,2,0,46.37,NY,No
45,510,0,0,106,187.3,110,184.2,111,7.4,5,1,1,31.28,WA,No
90,415,0,0,92,164.3,91,249.0,98,8.9,7,1,0,50.52,WI,No
103,415,0,0,123,253.6,87,215.8,96,6.4,2,1,0,47.31,TN,No
100,415,0,0,130,176.0,69,63.6,122,7.3,1,2,0,57.02,CT,No
110,510,0,0,100,165.1,88,111.6,104,6.3,4,3,0,47.2,WA,No
124,415,0,0,113,78.9,104,153.2,69,11.8,2,2,0,53.13,NH,No
10,510,0,0,103,214.8,77,206.4,73,8.7,6,2,0,51.720000000000006,MT,No
89,415,0,29,80,274.8,136,381.9,147,7.5,5,2,0,53.19,NE,Yes
121,408,0,0,98,210.5,96,109.6,114,7.7,2,2,0,55.31,WA,No
101,415,0,0,102,174.9,93,207.2,86,6.1,3,3,0,58.78,WI,No
103,415,0,31,105,197.6,126,147.1,110,14.5,4,2,0,52.24,AR,Yes
51,408,0,0,60,221.0,64,168.6,134,8.9,5,1,0,54.82,WI,No
2,415,1,0,42,138.9,88,192.6,119,9.1,1,2,1,36.73,DE,No
111,510,0,0,117,227.8,128,214.0,101,9.3,11,0,0,55.38,NH,No
118,415,0,0,112,184.2,105,217.4,102,12.6,5,2,0,45.34,VA,No
17,510,0,31,115,185.9,59,224.3,102,10.0,1,6,1,44.53,TN,Yes
130,408,0,0,119,231.1,120,220.9,80,6.3,9,2,0,57.24,VA,No
193,415,0,0,92,142.6,103,210.1,115,10.9,5,2,1,31.52,ID,No
114,510,0,0,145,276.4,101,193.7,100,10.1,9,1,0,55.46,TN,No
137,415,0,0,91,147.2,100,254.7,75,8.0,7,2,0,38.66,AZ,No
185,408,0,29,121,244.7,88,154.4,91,13.8,2,2,0,50.22,MT,Yes
101,408,0,0,107,228.8,96,172.4,85,7.6,2,3,0,57.13,OK,No
95,415,0,32,109,125.6,91,226.5,90,10.5,4,3,0,55.510000000000005,ID,Yes
7,408,0,30,114,165.8,116,247.0,105,10.8,12,1,0,54.650000000000006,NV,Yes
126,408,0,0,99,167.9,93,193.6,106,8.0,4,1,1,71.05,KS,No
71,415,0,0,124,60.0,90,189.0,129,11.3,2,0,0,49.58,WY,No
124,415,0,0,85,214.2,98,186.1,71,11.1,6,3,0,63.97,MS,No
97,510,1,0,107,157.6,105,241.0,120,7.3,2,0,1,55.64,WY,No
28,415,0,0,79,216.7,131,206.7,116,9.3,3,2,0,48.08,TX,No
90,415,1,0,96,220.4,111,134.2,97,9.2,1,4,1,46.4,WA,No
190,408,0,0,86,268.6,129,179.9,73,14.7,1,1,0,52.45,HI,No
31,415,0,28,101,250.5,86,241.6,125,11.5,2,1,0,60.19,IL,Yes
52,415,0,24,71,201.4,80,159.0,124,4.1,5,2,0,47.28,AK,Yes
73,510,0,0,80,90.2,79,153.4,60,10.6,8,0,0,53.83,MD,No
111,415,0,0,89,157.0,113,242.8,91,8.4,8,0,1,63.970000000000006,MA,No
98,415,0,0,0,159.6,130,167.1,88,6.8,1,4,1,15.41,SD,No
106,408,1,0,45,187.8,107,181.9,89,10.7,2,1,1,41.58,PA,No
111,408,0,0,117,191.9,127,229.9,97,10.3,3,0,0,57.31999999999999,NC,No
59,408,0,0,98,209.9,92,266.9,86,11.9,5,1,0,46.86,VT,No
71,510,0,22,107,163.0,105,220.0,99,5.6,3,2,0,39.41,KY,Yes
55,408,0,0,124,230.9,106,230.7,140,14.8,7,0,1,72.2,WA,No
13,415,0,0,121,262.2,64,159.0,115,11.9,5,1,0,35.43,LA,No
136,415,0,16,105,201.3,109,227.1,115,13.1,4,0,0,36.02,WA,Yes
123,408,0,0,91,216.6,123,250.6,102,11.0,3,0,0,40.83,ME,No
105,408,0,0,103,222.7,78,163.5,102,12.8,3,2,0,47.5,WI,No
50,408,0,31,93,240.5,119,193.9,103,13.6,14,3,0,75.57000000000001,TX,Yes
118,415,0,0,120,204.2,103,228.2,90,11.3,4,1,0,43.55,IA,No
97,408,0,0,84,165.9,86,191.9,83,12.8,6,3,0,46.41,AZ,No
51,510,0,0,89,194.4,106,243.4,126,14.9,2,0,0,59.16,ND,No
73,415,0,0,91,220.6,97,277.3,89,10.3,6,1,1,58.56,VT,No
35,415,0,0,102,123.9,115,135.7,100,13.1,8,2,0,35.18,HI,No
64,415,0,0,76,232.4,76,251.6,96,13.6,2,1,0,58.47,WY,No
63,510,0,0,122,67.0,62,160.4,121,9.9,2,3,0,30.96,WV,No
117,415,0,31,115,237.6,125,263.4,104,7.7,6,3,0,40.11,OK,Yes
115,415,0,0,97,250.7,75,270.2,124,13.7,8,1,1,66.66,CT,No
162,408,0,0,118,224.0,95,180.5,82,11.6,3,1,0,53.54,UT,No
89,415,0,0,66,179.3,104,225.1,116,12.3,1,3,0,33.78,NY,No
94,415,1,0,131,194.8,107,170.6,93,8.6,4,1,0,58.93,VA,No
129,408,0,0,127,262.3,96,98.9,63,11.5,6,4,0,57.03,VT,No
86,415,0,0,75,155.7,109,150.2,143,7.3,9,1,0,53.260000000000005,SD,No
96,510,0,0,125,162.3,139,264.5,133,6.6,2,1,0,46.1,PA,No
190,415,0,0,102,253.5,113,197.1,93,8.9,5,1,0,52.75,ND,No
80,408,0,0,90,144.3,77,225.1,86,8.2,6,1,0,34.559999999999995,CT,No
108,415,0,0,105,193.7,110,208.9,93,4.1,4,4,1,36.61,SC,No
97,408,0,32,129,225.9,97,191.8,95,8.5,7,0,0,50.13,MI,Yes
84,415,0,42,112,188.2,107,333.5,117,11.3,10,0,0,55.48,VT,Yes
65,415,0,0,139,241.9,113,285.3,117,4.2,5,4,1,63.46,OH,No
131,415,0,34,134,71.0,95,261.7,120,13.4,10,1,0,36.28,VT,Yes
58,415,1,43,96,272.3,100,193.4,105,8.9,4,1,0,49.83,IL,Yes
36,415,0,0,115,230.7,115,202.0,127,10.2,2,3,0,56.77,MO,No
54,415,0,0,119,123.1,123,217.5,101,12.0,2,1,0,33.56,WI,No
45,510,0,0,110,260.3,103,192.2,98,11.0,1,1,0,51.56999999999999,NJ,No
125,415,0,39,107,289.2,110,175.4,107,9.1,4,2,0,67.17999999999999,GA,Yes
72,415,0,21,113,260.1,83,135.4,118,8.2,2,2,0,47.8,VT,Yes
141,408,0,0,108,162.0,83,223.5,115,10.1,3,3,0,25.32,CT,No
113,510,0,0,116,220.6,124,235.7,113,8.9,3,0,0,34.97,AZ,No
20,415,0,35,98,153.1,127,165.6,125,7.1,3,0,0,44.09,SD,Yes
212,415,0,0,96,144.3,80,302.8,102,7.6,3,1,0,35.739999999999995,CT,No
99,415,1,0,127,156.0,92,204.1,99,9.9,6,4,0,49.45,IN,No
94,510,0,0,62,227.2,54,190.4,115,15.3,4,1,0,56.440000000000005,OH,No
40,510,0,0,105,127.8,113,107.5,91,9.3,6,1,0,33.04,NY,No
86,510,0,29,118,196.3,136,226.7,109,8.4,5,3,0,45.68,NE,Yes
101,415,0,0,85,207.6,86,214.2,107,4.5,15,3,1,64.72,OK,No
170,415,0,0,107,228.1,124,166.4,95,9.1,8,0,0,63.74,NC,No
105,510,0,0,121,268.5,89,143.3,82,13.0,4,1,0,64.99,HI,No
103,415,0,0,110,115.5,83,191.3,103,12.2,4,0,0,45.38,UT,No
140,415,1,27,124,160.9,102,197.7,100,11.5,5,4,0,48.9,MD,Yes
101,510,0,0,0,192.1,119,168.8,95,7.2,4,1,0,18.27,VT,No
98,408,0,19,87,227.8,97,243.6,84,11.0,4,1,0,41.12,TX,Yes
104,408,0,0,116,219.2,112,215.9,94,11.7,2,4,0,50.28,AZ,No
115,415,0,0,90,197.5,75,175.8,114,0.0,0,3,0,39.23,VA,No
112,408,0,0,88,247.9,81,155.1,108,11.9,4,0,0,52.81,WI,No
70,415,0,0,86,204.7,77,256.6,101,5.7,4,1,0,55.22,NE,No
126,510,0,0,120,98.3,71,201.9,93,10.6,1,0,0,41.04,KY,No
87,510,0,39,113,224.4,63,163.6,88,9.5,1,3,0,35.68,NV,Yes
125,510,0,0,80,88.1,94,233.2,135,8.8,7,4,1,34.21,MT,No
86,415,0,0,139,269.8,93,235.8,110,8.9,8,1,0,46.67,MO,No
73,415,0,31,105,256.1,91,229.6,98,11.8,2,6,1,38.95,MS,Yes
232,408,0,0,104,195.9,115,118.3,77,11.8,3,1,0,47.99,NM,No
1,415,0,30,95,232.6,110,248.3,110,8.4,2,0,0,53.17,NJ,Yes
133,408,0,0,91,212.1,94,260.4,78,12.2,5,1,0,48.88,NH,No
103,510,0,0,84,192.4,91,167.9,115,7.7,6,1,0,46.75,NC,No
131,415,0,24,60,233.2,78,210.6,121,9.4,4,1,0,45.46,MT,Yes
95,408,0,20,78,215.6,94,243.3,91,9.8,6,0,0,49.15,SD,Yes
182,415,0,0,90,174.9,106,234.7,134,9.7,4,1,0,47.43,VA,No
99,510,0,0,89,204.5,95,203.1,114,9.1,1,0,0,44.03,LA,No
27,510,0,0,121,296.8,92,192.9,106,7.6,3,3,0,57.47,NV,No
141,408,0,0,74,190.6,104,150.5,79,10.7,7,1,0,33.23,AK,No
29,415,1,37,101,183.3,79,139.8,106,5.7,7,2,0,57.07,OH,Yes
65,415,0,0,95,141.8,100,180.5,105,6.6,12,2,0,31.8,NM,No
81,415,1,0,68,171.9,98,214.5,97,17.9,3,3,1,44.84,MI,No
37,415,0,20,81,216.5,110,210.7,102,10.4,7,0,0,66.21,MN,Yes
107,510,0,31,45,221.5,70,261.6,109,5.6,1,1,0,47.59,WY,Yes
127,415,1,28,117,159.5,131,152.8,132,10.4,3,1,0,32.67,WY,Yes
78,408,0,0,77,195.2,114,252.9,107,11.7,5,0,0,43.67,WA,No
55,510,0,0,148,231.8,96,222.3,113,4.6,2,2,0,41.29,NM,No
86,415,0,30,84,263.5,125,254.7,90,9.8,7,2,0,42.03,VA,Yes
176,415,0,0,108,171.4,100,148.6,85,9.6,6,2,0,59.81,RI,No
96,415,1,0,117,289.5,120,98.3,95,11.2,5,2,0,61.73,AL,No
11,510,0,38,130,196.6,84,233.0,79,7.0,7,1,0,54.27,WV,Yes
48,415,0,34,70,273.7,121,217.9,71,7.6,4,1,0,58.97,WV,Yes
127,510,0,0,107,128.9,121,249.9,110,11.3,5,1,0,54.78,NJ,No
63,415,0,0,75,147.9,118,252.7,97,11.2,2,0,0,43.56,TN,No
79,510,0,0,107,192.2,97,161.0,74,12.2,2,1,0,57.18,MI,No
47,408,0,37,150,243.9,97,178.7,112,13.2,6,2,0,43.47,UT,Yes
89,415,1,19,114,261.7,132,123.5,116,11.1,2,0,1,44.38,IL,Yes
83,510,0,26,117,234.7,97,133.6,82,10.8,7,1,0,61.36,MI,Yes
126,415,1,34,118,219.6,105,210.8,136,9.7,6,4,0,62.92,WI,Yes
60,510,0,0,99,235.8,131,224.9,112,15.1,6,2,0,58.66,ND,No
122,415,0,0,115,243.1,137,188.9,110,8.6,4,0,0,46.22,VT,No
136,408,0,0,97,208.9,85,119.1,99,5.0,10,1,0,45.05,WA,No
172,408,0,47,102,186.6,118,245.0,123,8.8,2,1,0,64.97,NC,Yes
102,510,0,0,116,209.1,87,201.1,73,8.3,3,1,1,53.28000000000001,ME,No
